fsq_id,name,geocodes.main.latitude,geocodes.main.longitude,location.address,location.country,location.locality,location.postcode,location.region,fsq_am_cat
5796abdc498eb9b6b1d59458,coop wicked chicken hamilton,43.259271,-79.877373,274 King St W,CA,Hamilton,L8P 1J6,ON,1.1
5436c40b498eaa25254aea14,island carribbean takeout & catering,43.258578,-79.876931,228 King St W,CA,Hamilton,,ON,1.1
4baf6568f964a520b3fc3be3,sunrise restaurant,43.258848,-79.876327,242 King St W,CA,Hamilton,L8P 1A9,ON,1.1
4ba3cb84f964a5202e6038e3,gown & gavel,43.258338,-79.877864,24 Hess St S,CA,Hamilton,L8P 3M8,ON,1.1
0d4da555da574fd56a6c5729,sizzle steak house & lounge,43.258263,-79.877388,25 Hess St S,CA,Hamilton,L8P 3M7,ON,1.1
4e4e8f6b52b1e893ad4e0930,bastoni's shawarma & grill,43.258958,-79.876346,234 King St W,CA,Hamilton,L8P 1A9,ON,1.1
4dbf7017a86e2f4250abc6b1,vida la pita,43.258317,-79.875959,217 King St W,CA,Hamilton,L8P 1A7,ON,1.1
4fe53cd6e4b0117428807583,a&w restaurant,43.25855,-79.875118,194 King St W,CA,Hamilton,L8P 1A5,ON,1.1
530d2546498eddd5e1174563,buona vita pizza,43.262126,-79.877346,82 Queen St N,CA,Hamilton,L8R 2V4,ON,1.1
4af0da0eece5443e9a425ae6,the herb and ladle,43.258856,-79.871877,55 York Blvd,CA,Hamilton,L8R 3K1,ON,1.1
4d07f9769232236af67bbb53,burger king,43.257324,-79.869253,2 King St W,CA,Hamilton,L8P 1A1,ON,1.1
76ff37a779a94304b8441cce,loft lounge,43.257617,-79.871251,116 King St W,CA,Hamilton,L8P 4V3,ON,1.1
731cdccc60eb4343ab216cff,new york fries - lloyd d jackson square,43.258433,-79.870832,2 King St W,CA,Hamilton,L8P 1A1,ON,1.1
4c03f6c00d0e0f47d345039a,tim hortons,43.262183,-79.872255,133 Bay St N,CA,Hamilton,L8R 2P5,ON,1.1
172b2dbd88c4487e27e794e8,atbp,43.257037,-79.869344,2 King St W,CA,Hamilton,L8P 1A1,ON,1.1
56c3d166cd108d4db8dcb951,taco bell,43.257324,-79.869253,2 King St W,CA,Hamilton,L9H 6Z1,ON,1.1
57b1e6d0498ec687d69be120,l'étranger on james,43.259535,-79.868144,109 James St N,CA,Hamilton,L8R 2K6,ON,1.1
5d09774d7b0b520023ff166e,earth to table: bread bar james,43.257056,-79.868374,14 James St N,CA,Hamilton,L8R 2J9,ON,1.1
6032ef9252a39f2b70b54ebe,matty’s hot chicken,43.257636,-79.868101,35 King William St,CA,Hamilton,L8R 1A1,ON,1.1
c64967f0a5564d7038e538b2,oko bagels,43.259884,-79.867653,118 James St N,CA,Hamilton,L8R 2K7,ON,1.1
59a7742462420b4760b12e3f,noodle me,43.259457,-79.866971,1 Wilson St,CA,Hamilton,L8R 1C4,ON,1.1
3abe90ae85c745de3ddbcb59,spurs roadhouse,43.265874,-79.873714,188 Barton St W,CA,Hamilton,L8R 2H4,ON,1.1
bbdf0b185d794bf2d7e42dea,tim hortons,43.256473,-79.86795,2 King St W,CA,Hamilton,L8P 1A1,ON,1.1
4d8b6db1bc848cfac05df02b,tim hortons,43.256539,-79.867822,2 King St W,CA,Hamilton,L8P 1A1,ON,1.1
55de230f498eecf46f6652a2,the mule,43.257258,-79.867202,41 King William St,CA,Hamilton,L8R 1A2,ON,1.1
5b871d268194fc002cab5bc3,the diplomat,43.257317,-79.867166,43 King William St,CA,Hamilton,L8R 1A2,ON,1.1
4b50da8ef964a520633527e3,august 8,43.259413,-79.866825,1 Wilson St,CA,Hamilton,L8R 1C4,ON,1.1
4fb276aee4b0abe396da2d93,tim hortons,43.259326,-79.887537,443 Main St W,CA,Hamilton,L8P 1K5,ON,1.1
5af5e1977e4b4e003000a124,cima enoteca,43.255134,-79.886038,190 Locke St S,CA,Hamilton,L8P 4B4,ON,1.1
54cbb92b498ec28817437edb,saint james espresso bar & eatery,43.260862,-79.866884,170 James St N,CA,Hamilton,L8R 2L1,ON,1.1
4c014ecef7ab0f478fda15b6,hutch's harbour front,43.267599,-79.868024,325 Bay St N,CA,Hamilton,L8L 1M5,ON,1.1
bd77160cf1774e65c20ede85,hutch's dingley dell - at the bay,43.267599,-79.868024,325 Bay St N,CA,Hamilton,L8L 1M5,ON,1.1
a6041c661df74724b982ec5f,thai asian bowl,43.266504,-79.868441,81 Stuart St,CA,Hamilton,L8L 1B5,ON,1.1
3abe90ae85c745de3ddbcb59,spurs roadhouse,43.265874,-79.873714,188 Barton St W,CA,Hamilton,L8R 2H4,ON,1.1
4b689c20f964a520be822be3,harbour diner,43.269474,-79.863286,488 James St N,CA,Hamilton,L8L 1J1,ON,1.1
4c92cf9f1221b1f73b1315e2,our corner,43.269592,-79.863213,496 James St N,CA,Hamilton,L8L 1J1,ON,1.1
1720ff9a1b354dce879846f3,castelli cucina,43.26481,-79.865743,337 James St N,CA,Hamilton,L8L 1H3,ON,1.1
5ba0f82a15173e002c280c07,synonym,43.264558,-79.865376,328 James St N,CA,Hamilton,L8L 1H2,ON,1.1
c5b20792878dbe34a57fbda9,domino's pizza,43.263811,-79.866363,275 James St N,CA,Hamilton,L8R 2L4,ON,1.1
5a61374d23a2e61ce49b0922,zyla's music and menu,43.264002,-79.86607,299 James St N,CA,Hamilton,L8R 2L4,ON,1.1
5f9366f330968d739c945cb9,martello,43.263809,-79.865667,298 James St N,CA,Hamilton,L8R 2L3,ON,1.1
4c65d2c0e75ac92859f7f5da,wild orchid,43.263626,-79.865868,286 James St N,CA,Hamilton,L8R 2L3,ON,1.1
551860b6498e870a8f8cc217,saltlick smokehouse,43.263456,-79.865886,282 James St N,CA,Hamilton,L8R 2L3,ON,1.1
4de3b557d4c0704405898320,fisher's pier 4 pub & grub,43.271443,-79.862413,554 James St N,CA,Hamilton,L8L 1J5,ON,1.1
5255c75211d28914953225e2,o leao cafe & restaurant,43.263861,-79.865722,300 James St N,CA,Hamilton,L8R 2L3,ON,1.1
5865f4ed9398ab594084373c,bar sazerac,43.263456,-79.865886,278 James St N,CA,Hamilton,L8R 2L3,ON,1.1
5b7d862bdee770002c9c0c95,loaded pierogi,43.263238,-79.866544,275 James St N,CA,Hamilton,L8R 2L4,ON,1.1
4c03f6c00d0e0f47d345039a,tim hortons,43.262183,-79.872255,133 Bay St N,CA,Hamilton,L8R 2P5,ON,1.1
5798ce673665409b197e7eae,sookham,43.263886,-79.86466,29 Barton St E,CA,Hamilton,L8L 2V6,ON,1.1
566376c8498e6180bdbf7419,mesa,43.263134,-79.866434,255 James St N,CA,Hamilton,L8R 2L2,ON,1.1
4bfc180fda7120a1cc8f49fd,dunas verdes cafe inc,43.263017,-79.866507,253 James St N,CA,Hamilton,L8R 2L2,ON,1.1
5e41e44d511d45470cac5d1d,dream's cafe,43.261938,-79.871796,94 Cannon St W,CA,Hamilton,L8R 2B6,ON,1.1
512941aae4b07aedc7d5ace8,north end pita,43.272083,-79.862103,574 James St N,CA,Hamilton,L8L 1J7,ON,1.1
520e97ce498e3ee7817abaf4,charred,43.262759,-79.866231,244 James St N,CA,Hamilton,L8R 2L3,ON,1.1
4b8a9f8bf964a520d07532e3,crystal dynasty chinese restaurant,43.261938,-79.871796,94 Cannon St W,CA,Hamilton,L8R 2B6,ON,1.1
4b65105df964a52042e22ae3,d's cafe,43.261945,-79.871705,94 Cannon St W,CA,Hamilton,L8R 2B6,ON,1.1
1217bf9488eb48726b5a0510,five star cafe,43.262444,-79.866688,225 James St N,CA,Hamilton,L8R 2L2,ON,1.1
4fe7448be4b0faa0b99ed2c7,the green smoothie bar,43.262589,-79.866249,236 James St N,CA,Hamilton,L8R 2L3,ON,1.1
4af91028f964a520e41022e3,ola bakery & pastries,43.262472,-79.866322,230 James St N,CA,Hamilton,L8R 2L3,ON,1.1
bff935c284a44a3caeb8709a,scrapyard catering & banquet,43.262735,-79.86581,242 James St N,CA,Hamilton,L8R 2L3,ON,1.1
4c014ecef7ab0f478fda15b6,hutch's harbour front,43.267599,-79.868024,325 Bay St N,CA,Hamilton,L8L 1M5,ON,1.1
5ba0f82a15173e002c280c07,synonym,43.264558,-79.865376,328 James St N,CA,Hamilton,L8L 1H2,ON,1.1
c5b20792878dbe34a57fbda9,domino's pizza,43.263811,-79.866363,275 James St N,CA,Hamilton,L8R 2L4,ON,1.1
5a61374d23a2e61ce49b0922,zyla's music and menu,43.264002,-79.86607,299 James St N,CA,Hamilton,L8R 2L4,ON,1.1
5f9366f330968d739c945cb9,martello,43.263809,-79.865667,298 James St N,CA,Hamilton,L8R 2L3,ON,1.1
551860b6498e870a8f8cc217,saltlick smokehouse,43.263456,-79.865886,282 James St N,CA,Hamilton,L8R 2L3,ON,1.1
5798ce673665409b197e7eae,sookham,43.263886,-79.86466,29 Barton St E,CA,Hamilton,L8L 2V6,ON,1.1
3abe90ae85c745de3ddbcb59,spurs roadhouse,43.265874,-79.873714,188 Barton St W,CA,Hamilton,L8R 2H4,ON,1.1
5865f4ed9398ab594084373c,bar sazerac,43.263456,-79.865886,278 James St N,CA,Hamilton,L8R 2L3,ON,1.1
566376c8498e6180bdbf7419,mesa,43.263134,-79.866434,255 James St N,CA,Hamilton,L8R 2L2,ON,1.1
4bfc180fda7120a1cc8f49fd,dunas verdes cafe inc,43.263017,-79.866507,253 James St N,CA,Hamilton,L8R 2L2,ON,1.1
3f48aef33d294ee6434065c4,mattina pizzeria,43.263595,-79.863359,61 Barton St E,CA,Hamilton,L8L 2V7,ON,1.1
4fe7448be4b0faa0b99ed2c7,the green smoothie bar,43.262589,-79.866249,236 James St N,CA,Hamilton,L8R 2L3,ON,1.1
4de3b557d4c0704405898320,fisher's pier 4 pub & grub,43.271443,-79.862413,554 James St N,CA,Hamilton,L8L 1J5,ON,1.1
d11bc3c24ed2458eb384465e,taqueria marina,43.262319,-79.866853,229 James St N,CA,Hamilton,L8R 2L2,ON,1.1
6469f9561ca24d5932d6cea4,international fish market,43.261981,-79.866888,205 James St N,CA,Hamilton,L8R 2L2,ON,1.1
4bbfbf8bf8219c743991b010,gate of india,43.261981,-79.866888,201 James St N,CA,Hamilton,L8R 2L2,ON,1.1
4b7626d2f964a52047402ee3,the brain,43.261915,-79.867016,199 James St N,CA,Hamilton,L8R 2L2,ON,1.1
512941aae4b07aedc7d5ace8,north end pita,43.272083,-79.862103,574 James St N,CA,Hamilton,L8L 1J7,ON,1.1
4c03f6c00d0e0f47d345039a,tim hortons,43.262183,-79.872255,133 Bay St N,CA,Hamilton,L8R 2P5,ON,1.1
0506a925075f436403ab6640,venturas signatur restaurant,43.261259,-79.866812,176 1/2 James St N,CA,Hamilton,L8R 2L1,ON,1.1
b3f71c59d88a42df0de23b4a,hamilton harbour commissioners,43.273253,-79.862162,605 James St N,CA,Hamilton,L8L 1J9,ON,1.1
4b5b82cef964a520a60329e3,ventura's signature resturaunt,43.261149,-79.866794,178 James St N,CA,Hamilton,L8R 2L1,ON,1.1
60fa075c29d73129292316ee,rapscallion & co,43.261149,-79.866794,178 James St N,CA,Hamilton,L8R 2L1,ON,1.1
54cbb92b498ec28817437edb,saint james espresso bar & eatery,43.260862,-79.866884,170 James St N,CA,Hamilton,L8R 2L1,ON,1.1
d57c3e633f5847ff267fa710,bulgogi bbq korean restaurant,43.260818,-79.866738,15 Cannon St E,CA,Hamilton,L8L 1Z6,ON,1.1
55cb6e41498e4b8bb30fa4f6,smalls coffee,43.260569,-79.867067,8 Cannon St E,CA,Hamilton,L8L 1Z5,ON,1.1
5233c049498e983bf471b646,the burnt tongue,43.260524,-79.86692,10 Cannon St E,CA,Hamilton,L8L 1Z5,ON,1.1
58261765d02c064297baa11a,nique restaurant,43.260115,-79.867871,123 James St N,CA,Hamilton,L8R 2K8,ON,1.1
9eafb8c05532437034c6fa07,mother's vietnamese kitchen,43.262517,-79.85993,145 Barton St E,CA,Hamilton,L8L 8A8,ON,1.1
4c03f6c00d0e0f47d345039a,tim hortons,43.262183,-79.872255,133 Bay St N,CA,Hamilton,L8R 2P5,ON,1.1
3abe90ae85c745de3ddbcb59,spurs roadhouse,43.265874,-79.873714,188 Barton St W,CA,Hamilton,L8R 2H4,ON,1.1
d11bc3c24ed2458eb384465e,taqueria marina,43.262319,-79.866853,229 James St N,CA,Hamilton,L8R 2L2,ON,1.1
6469f9561ca24d5932d6cea4,international fish market,43.261981,-79.866888,205 James St N,CA,Hamilton,L8R 2L2,ON,1.1
4b7626d2f964a52047402ee3,the brain,43.261915,-79.867016,199 James St N,CA,Hamilton,L8R 2L2,ON,1.1
4bbfbf8bf8219c743991b010,gate of india,43.261981,-79.866888,201 James St N,CA,Hamilton,L8R 2L2,ON,1.1
4fe7448be4b0faa0b99ed2c7,the green smoothie bar,43.262589,-79.866249,236 James St N,CA,Hamilton,L8R 2L3,ON,1.1
c5b20792878dbe34a57fbda9,domino's pizza,43.263811,-79.866363,275 James St N,CA,Hamilton,L8R 2L4,ON,1.1
566376c8498e6180bdbf7419,mesa,43.263134,-79.866434,255 James St N,CA,Hamilton,L8R 2L2,ON,1.1
54cbb92b498ec28817437edb,saint james espresso bar & eatery,43.260862,-79.866884,170 James St N,CA,Hamilton,L8R 2L1,ON,1.1
0506a925075f436403ab6640,venturas signatur restaurant,43.261259,-79.866812,176 1/2 James St N,CA,Hamilton,L8R 2L1,ON,1.1
60fa075c29d73129292316ee,rapscallion & co,43.261149,-79.866794,178 James St N,CA,Hamilton,L8R 2L1,ON,1.1
530d2546498eddd5e1174563,buona vita pizza,43.262126,-79.877346,82 Queen St N,CA,Hamilton,L8R 2V4,ON,1.1
5865f4ed9398ab594084373c,bar sazerac,43.263456,-79.865886,278 James St N,CA,Hamilton,L8R 2L3,ON,1.1
4af0da0eece5443e9a425ae6,the herb and ladle,43.258856,-79.871877,55 York Blvd,CA,Hamilton,L8R 3K1,ON,1.1
55cb6e41498e4b8bb30fa4f6,smalls coffee,43.260569,-79.867067,8 Cannon St E,CA,Hamilton,L8L 1Z5,ON,1.1
5233c049498e983bf471b646,the burnt tongue,43.260524,-79.86692,10 Cannon St E,CA,Hamilton,L8L 1Z5,ON,1.1
d57c3e633f5847ff267fa710,bulgogi bbq korean restaurant,43.260818,-79.866738,15 Cannon St E,CA,Hamilton,L8L 1Z6,ON,1.1
5f9366f330968d739c945cb9,martello,43.263809,-79.865667,298 James St N,CA,Hamilton,L8R 2L3,ON,1.1
57b1e6d0498ec687d69be120,l'étranger on james,43.259535,-79.868144,109 James St N,CA,Hamilton,L8R 2K6,ON,1.1
c64967f0a5564d7038e538b2,oko bagels,43.259884,-79.867653,118 James St N,CA,Hamilton,L8R 2K7,ON,1.1
731cdccc60eb4343ab216cff,new york fries - lloyd d jackson square,43.258433,-79.870832,2 King St W,CA,Hamilton,L8P 1A1,ON,1.1
5ba0f82a15173e002c280c07,synonym,43.264558,-79.865376,328 James St N,CA,Hamilton,L8L 1H2,ON,1.1
59a7742462420b4760b12e3f,noodle me,43.259457,-79.866971,1 Wilson St,CA,Hamilton,L8R 1C4,ON,1.1
4d07f9769232236af67bbb53,burger king,43.257324,-79.869253,2 King St W,CA,Hamilton,L8P 1A1,ON,1.1
4c014ecef7ab0f478fda15b6,hutch's harbour front,43.267599,-79.868024,325 Bay St N,CA,Hamilton,L8L 1M5,ON,1.1
4fe53cd6e4b0117428807583,a&w restaurant,43.25855,-79.875118,194 King St W,CA,Hamilton,L8P 1A5,ON,1.1
4b50da8ef964a520633527e3,august 8,43.259413,-79.866825,1 Wilson St,CA,Hamilton,L8R 1C4,ON,1.1
4dbf7017a86e2f4250abc6b1,vida la pita,43.258317,-79.875959,217 King St W,CA,Hamilton,L8P 1A7,ON,1.1
4baf6568f964a520b3fc3be3,sunrise restaurant,43.258848,-79.876327,242 King St W,CA,Hamilton,L8P 1A9,ON,1.1
4fe53cd6e4b0117428807583,a&w restaurant,43.25855,-79.875118,194 King St W,CA,Hamilton,L8P 1A5,ON,1.1
4dbf7017a86e2f4250abc6b1,vida la pita,43.258317,-79.875959,217 King St W,CA,Hamilton,L8P 1A7,ON,1.1
4e4e8f6b52b1e893ad4e0930,bastoni's shawarma & grill,43.258958,-79.876346,234 King St W,CA,Hamilton,L8P 1A9,ON,1.1
4baf6568f964a520b3fc3be3,sunrise restaurant,43.258848,-79.876327,242 King St W,CA,Hamilton,L8P 1A9,ON,1.1
5436c40b498eaa25254aea14,island carribbean takeout & catering,43.258578,-79.876931,228 King St W,CA,Hamilton,,ON,1.1
4d07f9769232236af67bbb53,burger king,43.257324,-79.869253,2 King St W,CA,Hamilton,L8P 1A1,ON,1.1
4ba3cb84f964a5202e6038e3,gown & gavel,43.258338,-79.877864,24 Hess St S,CA,Hamilton,L8P 3M8,ON,1.1
4af0da0eece5443e9a425ae6,the herb and ladle,43.258856,-79.871877,55 York Blvd,CA,Hamilton,L8R 3K1,ON,1.1
731cdccc60eb4343ab216cff,new york fries - lloyd d jackson square,43.258433,-79.870832,2 King St W,CA,Hamilton,L8P 1A1,ON,1.1
5796abdc498eb9b6b1d59458,coop wicked chicken hamilton,43.259271,-79.877373,274 King St W,CA,Hamilton,L8P 1J6,ON,1.1
172b2dbd88c4487e27e794e8,atbp,43.257037,-79.869344,2 King St W,CA,Hamilton,L8P 1A1,ON,1.1
5d09774d7b0b520023ff166e,earth to table: bread bar james,43.257056,-79.868374,14 James St N,CA,Hamilton,L8R 2J9,ON,1.1
4f9828f2e4b0b95b78ff15ed,radius,43.25234,-79.870775,151 James St S,CA,Hamilton,L8P 2Z5,ON,1.1
4b6a4bc5f964a52024d12be3,one duke restaurant & lounge,43.251462,-79.872017,1 Duke St,CA,Hamilton,L8P 1W9,ON,1.1
bbdf0b185d794bf2d7e42dea,tim hortons,43.256473,-79.86795,2 King St W,CA,Hamilton,L8P 1A1,ON,1.1
4d8b6db1bc848cfac05df02b,tim hortons,43.256539,-79.867822,2 King St W,CA,Hamilton,L8P 1A1,ON,1.1
6032ef9252a39f2b70b54ebe,matty’s hot chicken,43.257636,-79.868101,35 King William St,CA,Hamilton,L8R 1A1,ON,1.1
5b35356066f3cd0039fa6a06,odds bar,43.251849,-79.871341,164 James St S,CA,Hamilton,L8P 3A2,ON,1.1
59939072d7627e7807f9f0f9,la luna express,43.251936,-79.870938,163 James St S,CA,Hamilton,L8P 3A3,ON,1.1
4b4614cff964a520c11526e3,royal pizza,43.251321,-79.871669,180 James St S,CA,Hamilton,L8P 4V1,ON,1.1
4b01f834f964a520e64622e3,the pheasant plucker,43.251875,-79.870279,20 Augusta St,CA,Hamilton,L8N 1P7,ON,1.1
4be882f8947820a157feb4db,tim hortons,43.253781,-79.868051,80 John St S,CA,Hamilton,L8N 2C1,ON,1.1
55de230f498eecf46f6652a2,the mule,43.257258,-79.867202,41 King William St,CA,Hamilton,L8R 1A2,ON,1.1
5b871d268194fc002cab5bc3,the diplomat,43.257317,-79.867166,43 King William St,CA,Hamilton,L8R 1A2,ON,1.1
563694c3498e6c1e180a2b03,hambrgr,43.257213,-79.867056,49 King William St,CA,Hamilton,L8R 1A2,ON,1.1
57b1e6d0498ec687d69be120,l'étranger on james,43.259535,-79.868144,109 James St N,CA,Hamilton,L8R 2K6,ON,1.1
8542b9fe22af44877a835fcb,bifana pit,43.254079,-79.867082,65 John St S,CA,Hamilton,L8N 2B9,ON,1.1
59a7742462420b4760b12e3f,noodle me,43.259457,-79.866971,1 Wilson St,CA,Hamilton,L8R 1C4,ON,1.1
c64967f0a5564d7038e538b2,oko bagels,43.259884,-79.867653,118 James St N,CA,Hamilton,L8R 2K7,ON,1.1
4c03f6c00d0e0f47d345039a,tim hortons,43.262183,-79.872255,133 Bay St N,CA,Hamilton,L8R 2P5,ON,1.1
4b6a4bc5f964a52024d12be3,one duke restaurant & lounge,43.251462,-79.872017,1 Duke St,CA,Hamilton,L8P 1W9,ON,1.1
5b35356066f3cd0039fa6a06,odds bar,43.251849,-79.871341,164 James St S,CA,Hamilton,L8P 3A2,ON,1.1
4b4614cff964a520c11526e3,royal pizza,43.251321,-79.871669,180 James St S,CA,Hamilton,L8P 4V1,ON,1.1
4f9828f2e4b0b95b78ff15ed,radius,43.25234,-79.870775,151 James St S,CA,Hamilton,L8P 2Z5,ON,1.1
59939072d7627e7807f9f0f9,la luna express,43.251936,-79.870938,163 James St S,CA,Hamilton,L8P 3A3,ON,1.1
4b01f834f964a520e64622e3,the pheasant plucker,43.251875,-79.870279,20 Augusta St,CA,Hamilton,L8N 1P7,ON,1.1
4fe53cd6e4b0117428807583,a&w restaurant,43.25855,-79.875118,194 King St W,CA,Hamilton,L8P 1A5,ON,1.1
5436c40b498eaa25254aea14,island carribbean takeout & catering,43.258578,-79.876931,228 King St W,CA,Hamilton,,ON,1.1
4e4e8f6b52b1e893ad4e0930,bastoni's shawarma & grill,43.258958,-79.876346,234 King St W,CA,Hamilton,L8P 1A9,ON,1.1
4dbf7017a86e2f4250abc6b1,vida la pita,43.258317,-79.875959,217 King St W,CA,Hamilton,L8P 1A7,ON,1.1
4ba3cb84f964a5202e6038e3,gown & gavel,43.258338,-79.877864,24 Hess St S,CA,Hamilton,L8P 3M8,ON,1.1
4baf6568f964a520b3fc3be3,sunrise restaurant,43.258848,-79.876327,242 King St W,CA,Hamilton,L8P 1A9,ON,1.1
4d07f9769232236af67bbb53,burger king,43.257324,-79.869253,2 King St W,CA,Hamilton,L8P 1A1,ON,1.1
4be882f8947820a157feb4db,tim hortons,43.253781,-79.868051,80 John St S,CA,Hamilton,L8N 2C1,ON,1.1
172b2dbd88c4487e27e794e8,atbp,43.257037,-79.869344,2 King St W,CA,Hamilton,L8P 1A1,ON,1.1
5796abdc498eb9b6b1d59458,coop wicked chicken hamilton,43.259271,-79.877373,274 King St W,CA,Hamilton,L8P 1J6,ON,1.1
4b5a9368f964a52019cc28e3,cat 'n' fiddle,43.251502,-79.868593,174 John St S,CA,Hamilton,L8N 2C6,ON,1.1
4af0da0eece5443e9a425ae6,the herb and ladle,43.258856,-79.871877,55 York Blvd,CA,Hamilton,L8R 3K1,ON,1.1
731cdccc60eb4343ab216cff,new york fries - lloyd d jackson square,43.258433,-79.870832,2 King St W,CA,Hamilton,L8P 1A1,ON,1.1
bbdf0b185d794bf2d7e42dea,tim hortons,43.256473,-79.86795,2 King St W,CA,Hamilton,L8P 1A1,ON,1.1
8542b9fe22af44877a835fcb,bifana pit,43.254079,-79.867082,65 John St S,CA,Hamilton,L8N 2B9,ON,1.1
4d8b6db1bc848cfac05df02b,tim hortons,43.256539,-79.867822,2 King St W,CA,Hamilton,L8P 1A1,ON,1.1
5d09774d7b0b520023ff166e,earth to table: bread bar james,43.257056,-79.868374,14 James St N,CA,Hamilton,L8R 2J9,ON,1.1
6032ef9252a39f2b70b54ebe,matty’s hot chicken,43.257636,-79.868101,35 King William St,CA,Hamilton,L8R 1A1,ON,1.1
5b41675728374e002c134a34,planted in hamilton,43.25033,-79.867839,225 John St S,CA,Hamilton,L8N 2C7,ON,1.1
1c0a14f7af644a5edb3dfcd9,european restaurante,43.253466,-79.866329,92 Jackson St E,CA,Hamilton,,ON,1.1
5b871d268194fc002cab5bc3,the diplomat,43.257317,-79.867166,43 King William St,CA,Hamilton,L8R 1A2,ON,1.1
55de230f498eecf46f6652a2,the mule,43.257258,-79.867202,41 King William St,CA,Hamilton,L8R 1A2,ON,1.1
563694c3498e6c1e180a2b03,hambrgr,43.257213,-79.867056,49 King William St,CA,Hamilton,L8R 1A2,ON,1.1
44034f5c15b84d8f7aeedd61,escape manor hamilton,43.255811,-79.865659,103 King St E,CA,Hamilton,L8N 1A9,ON,1.1
4b4614cff964a520c11526e3,royal pizza,43.251321,-79.871669,180 James St S,CA,Hamilton,L8P 4V1,ON,1.1
4b6a4bc5f964a52024d12be3,one duke restaurant & lounge,43.251462,-79.872017,1 Duke St,CA,Hamilton,L8P 1W9,ON,1.1
5b35356066f3cd0039fa6a06,odds bar,43.251849,-79.871341,164 James St S,CA,Hamilton,L8P 3A2,ON,1.1
59939072d7627e7807f9f0f9,la luna express,43.251936,-79.870938,163 James St S,CA,Hamilton,L8P 3A3,ON,1.1
4b01f834f964a520e64622e3,the pheasant plucker,43.251875,-79.870279,20 Augusta St,CA,Hamilton,L8N 1P7,ON,1.1
4bdf420f6198c9b6358416ff,subway,43.250501,-79.868517,211 John St S,CA,Hamilton,L8N 2C7,ON,1.1
4f9828f2e4b0b95b78ff15ed,radius,43.25234,-79.870775,151 James St S,CA,Hamilton,L8P 2Z5,ON,1.1
5b41675728374e002c134a34,planted in hamilton,43.25033,-79.867839,225 John St S,CA,Hamilton,L8N 2C7,ON,1.1
4b5a9368f964a52019cc28e3,cat 'n' fiddle,43.251502,-79.868593,174 John St S,CA,Hamilton,L8N 2C6,ON,1.1
4be882f8947820a157feb4db,tim hortons,43.253781,-79.868051,80 John St S,CA,Hamilton,L8N 2C1,ON,1.1
5de7d2d86633f40008018f8c,industria pizzeria + bar,43.253931,-79.866825,69 John St S,CA,Hamilton,L8N 2B9,ON,1.1
1c0a14f7af644a5edb3dfcd9,european restaurante,43.253466,-79.866329,92 Jackson St E,CA,Hamilton,,ON,1.1
8542b9fe22af44877a835fcb,bifana pit,43.254079,-79.867082,65 John St S,CA,Hamilton,L8N 2B9,ON,1.1
36a01f2e455a4bbf053bb203,golden harbour fish & chips,43.255176,-79.869539,255 Dundas St E,CA,Waterdown,L8B 0E5,ON,1.1
4b7a0beaf964a5208f202fe3,mighty mikes pub & billiards,43.254333,-79.865966,96 Main St E,CA,Hamilton,L8N 1G3,ON,1.1
5a52c053f870fd2b52b3b14d,saigon house restaurant,43.254829,-79.866791,27 John St S,CA,Hamilton,L8N 2B8,ON,1.1
4bd7689e0b779c74591d05a0,national pizza,43.256501,-79.869763,3 King St E,CA,Hamilton,L8N 1A1,ON,1.1
bbdf0b185d794bf2d7e42dea,tim hortons,43.256473,-79.86795,2 King St W,CA,Hamilton,L8P 1A1,ON,1.1
4d8b6db1bc848cfac05df02b,tim hortons,43.256539,-79.867822,2 King St W,CA,Hamilton,L8P 1A1,ON,1.1
02ba372c067f459be1f76e1a,mr. sub,43.256971,-79.869472,100 King St W,CA,Hamilton,L8P 1A2,ON,1.1
172b2dbd88c4487e27e794e8,atbp,43.257037,-79.869344,2 King St W,CA,Hamilton,L8P 1A1,ON,1.1
44034f5c15b84d8f7aeedd61,escape manor hamilton,43.255811,-79.865659,103 King St E,CA,Hamilton,L8N 1A9,ON,1.1
528ce94911d243c9175bd785,o'neko,43.255639,-79.864981,127 King St E,CA,Hamilton,L8N 1B1,ON,1.1
3a49303c13ff4a8060cb3417,sushistar,43.25547,-79.864999,127 King St E,CA,Hamilton,L8N 1B1,ON,1.1
5bef6075c530930039ff2cf9,szechuan noodle bowl,43.255877,-79.865531,117 King St E,CA,Hamilton,L8N 1A9,ON,1.1
4c48df8e20ab1b8dc18b0116,ajio sushi,43.255299,-79.864321,161 King St E,CA,Hamilton,L8N 1B1,ON,1.1
56c3d166cd108d4db8dcb951,taco bell,43.257324,-79.869253,2 King St W,CA,Hamilton,L9H 6Z1,ON,1.1
76ff37a779a94304b8441cce,loft lounge,43.257617,-79.871251,116 King St W,CA,Hamilton,L8P 4V3,ON,1.1
61e5dc668ad045c766f21b1c,wentworth standard condominium,43.257074,-79.87612,150 Main St W,CA,Hamilton,L8P 1H8,ON,1.1
80c3c754284e40f8a2d86371,sparkle northern chinese cuisine,43.255158,-79.863972,165 King St E,CA,Hamilton,L8N 1B3,ON,1.1
530d2546498eddd5e1174563,buona vita pizza,43.262126,-79.877346,82 Queen St N,CA,Hamilton,L8R 2V4,ON,1.1
